trackName,artistName,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
Life's A Bitch,Shooter,Rock,0.613,0.935,1,-5.514,0,0.0561,0.0378,0.000303,0.252,0.604,102.032,3ZB709o70mXYQCy7K3w7S6,189133,4
In My Place,Coldplay,Rock,0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95e-06,0.298,0.193,144.636,2nvC4i2aMo4CzRjRflysah,226680,4
The Unguarded Moment - 2002 Digital Remaster,The Church,Rock,0.404,0.843,0,-5.793,1,0.0642,0.00547,0.000111,0.252,0.497,135.904,00W0z4GR2fU8v11dhszOdw,254400,4
Dr Love - Interlude Version,Bumblebeez,Rock,0.638,0.852,8,-7.246,1,0.268,0.0261,0.422,0.362,0.464,201.735,2KX7yQWljcBuqdh0uUJp4p,250547,4
Ms. November,The Silver Seas,Rock,0.519,0.76,5,-6.555,1,0.0319,0.000918,0.0,0.0632,0.902,118.126,5RUCLKEGO36zvO9Gb5XSqi,130400,4
Ode to L.A.,The Raveonettes,Rock,0.582,0.863,11,-5.006,1,0.0342,0.0413,0.0,0.169,0.837,121.165,4Gocbshxvgq7zkhrZpZhJm,195227,4
Two Princes,Spin Doctors,Rock,0.555,0.973,7,-5.723,1,0.105,0.00107,0.0,0.0942,0.747,103.545,0d4SEKiIpiMuoREDPs9VtZ,258213,4
Clint Eastwood,Gorillaz,Rock,0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,1RKUoGiLEbcXN4GY4spQDx,340920,4
Take A Look Around,Limp Bizkit,Rock,0.476,0.859,11,-5.573,1,0.0478,0.0211,0.297,0.109,0.506,101.982,2IlLgGWbT6jYEsw7RQrGEH,320400,4
Headshrinker - Remastered,Oasis,Rock,0.217,0.839,7,-1.954,1,0.0573,0.00297,7.37e-05,0.376,0.246,79.023,32drzZQvRLJ5oEVYQgIfJC,281840,4
Wave Goodbye,Steadman,Rock,0.424,0.787,0,-4.105,1,0.0287,0.00227,0.0,0.0958,0.394,82.037,3gfaylgKMQYUgEwY9UydQx,242027,4
Sexy Boy,Air,Rock,0.437,0.652,0,-6.152,1,0.0288,0.0011,0.614,0.111,0.211,111.888,6INLpBxo9F5QMer04VXEnd,298467,4
Chasing Cars,Snow Patrol,Rock,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,5hnyJvgoWiQUYZttV4wXy6,267960,4
First of the Gang to Die,Morrissey,Rock,0.531,0.915,11,-4.237,1,0.0369,0.0119,0.0,0.14,0.811,134.322,0bWKniFVup1UYgoZww89Vp,218587,4
Butterfly,Crazy Town,Rock,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,4BggEwLhGfrbrl7JBhC8EC,216733,4
Jaded,Aerosmith,Rock,0.518,0.866,9,-4.476,1,0.0509,0.00413,1.93e-05,0.246,0.671,117.983,6uhj7EIZZm3OwVr0gWfkQn,215824,4
Island In The Sun,Weezer,Rock,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,2MLHyLy5z5l5YRp7momlgw,200307,4
Today,The Smashing Pumpkins,Rock,0.476,0.855,8,-6.046,1,0.0265,2.53e-05,0.69,0.049,0.408,82.955,1XPta4VLT78HQnVFd1hlsK,202133,4
Smooth Criminal,Alien Ant Farm,Rock,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,5z6xHjCZr7a7AIcy8sPBKy,209267,4
Sunshine Of Your Love,Cream,Rock,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,2K2M0TcglCRLLpFOzKeFZA,250400,4
What's My Age Again?,blink-182,Rock,0.391,0.951,6,-7.419,1,0.0692,0.0126,0.000378,0.0878,0.468,157.66,4LJhJ6DQS7NwE7UKtvcM52,148360,4
Youth of the Nation,P.O.D.,Rock,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,0UrWr7Jnu1heq1o99ZwUd0,256240,4
Uprising,Muse,Rock,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,4VqPOruhp5EdPBeR92t6lQ,304840,4
Basket Case,Green Day,Rock,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,6L89mwZXSOwYl76YXfX13s,181533,4
Good Riddance (Time of Your Life),Green Day,Rock,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,6ORqU0bHbVCRjXm9AjyHyZ,153467,4
The Kids Aren't Alright,The Offspring,Rock,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,4EchqUKQ3qAQuRNKmeIpnf,180160,4
Razzmatazz,"Pulp, Phil Vinall",Rock,0.463,0.892,9,-9.186,0,0.0541,0.0891,0.0,0.787,0.53,137.202,2yNMVY4Ntjrd6O6EhdA5Qm,219400,4
Common People - Full Length Version,Pulp,Rock,0.314,0.797,0,-9.026,1,0.038,0.0057,5.59e-05,0.0718,0.569,145.393,2fXKyAyPrEa24c6PJyqznF,351627,4
Disco 2000,Pulp,Rock,0.565,0.902,7,-7.579,0,0.0725,0.0132,0.0,0.0561,0.544,133.11,2aC8wwfrM0YeTAzzk8hxqC,273573,4
Fly Away,Lenny Kravitz,Rock,0.587,0.872,7,-5.066,1,0.0484,0.018,0.0,0.622,0.735,159.925,1OxcIUqVmVYxT6427tbhDW,221333,4
Dancing with Myself,Generation X,Rock,0.387,0.947,4,-3.141,1,0.0697,4.65e-05,0.612,0.662,0.834,176.371,1lEhKudlkpBsh6S7JyvvHs,228080,4
One Of Us,Joan Osborne,Rock,0.316,0.499,9,-7.899,1,0.0298,0.0108,1.81e-05,0.126,0.403,174.782,1xNmF1Uep5OGutizZSbKvd,320467,4
Self Esteem,The Offspring,Rock,0.488,0.862,0,-7.595,1,0.0476,0.0204,0.0,0.359,0.706,104.56,1FkoVC85Ds3mFoK0fVqEqP,257827,4
I Wanna Be Sedated - 2002 Remaster,Ramones,Rock,0.597,0.96,11,-3.989,1,0.042,0.169,2.89e-05,0.105,0.937,163.017,4jDt1y2gCPiqC3PgWuzLjW,149467,4
"Paint It, Black",The Rolling Stones,Rock,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,63T7DJ1AFDD6Bn8VzG6JE8,202267,4
The Joker,Steve Miller Band,Rock,0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,1bp2IO61zbQrbWNmKKxg3f,264504,4
Bohemian Rhapsody - Remastered 2011,Queen,Rock,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,7tFiyTwD0nx5a1eklYtX2J,354320,4
House Of The Rising Sun,The Animals,Rock,0.315,0.534,9,-7.552,0,0.031,0.000825,0.108,0.101,0.283,116.891,61Q9oJNd9hJQFhSDh6Qlap,269720,3
One Way Or Another - Remastered 2001,Blondie,Rock,0.45,0.877,9,-6.403,1,0.0532,0.0118,4.95e-05,0.0699,0.896,162.477,5Th6EdNVhxp0TPX41ZLZk6,212707,4
Free Fallin',Tom Petty,Rock,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,5tVA6TkbaAH9QMITTQRrNv,256000,4
Stairway to Heaven - Remaster,Led Zeppelin,Rock,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,0RO9W1xJoUEpq5MEelddFb,482830,4
Hotel California - 2013 Remaster,Eagles,Rock,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,40riOy7x9W7GXjyGp4pjAv,391376,4
Sharp Dressed Man - 2008 Remaster,ZZ Top,Rock,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,1UBQ5GK8JaQjm5VbkBZY66,258027,4
Creep,Radiohead,Rock,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,70LcF31zb1H0PyJoS1Sx1r,238640,4
Every Breath You Take,The Police,Rock,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,1JSTJqkT5qHq8MDJnJbRE1,253920,4
Wonderwall - Remastered,Oasis,Rock,0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,7ygpwy2qP3NbrxVkHvUhXY,258773,4
Seven Nation Army,The White Stripes,Rock,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,3dPQuX8Gs42Y7b454ybpMR,232107,4
I Love Rock 'N Roll,Joan Jett & the Blackhearts,Rock,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,2Cdvbe2G4hZsnhNMKyGrie,175173,4
White Wedding - Pt. 1,Billy Idol,Rock,0.673,0.814,9,-5.411,1,0.0367,0.0133,0.00293,0.343,0.728,147.193,1gzIbdFnGJ226LTl0Cn2SX,252200,4
Where The Streets Have No Name - Remastered,U2,Rock,0.49,0.724,2,-9.581,1,0.0366,0.00976,0.0046,0.159,0.292,125.812,4qgZs0RNjdzKAS22lP0QjY,337506,4
Sultans of Swing,Dire Straits,Rock,0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,6cr6UDpkjEaMQ80OjWqEBQ,350400,4
Psycho Killer - 2005 Remaster,Talking Heads,Rock,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,1i6N76fftMZhijOzFQ5ZtL,261413,4
Rebel Rebel - 2016 Remaster,David Bowie,Rock,0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,2EC9IJj7g0mN1Q5VrZkiYY,274747,4
Over the Hills and Far Away - Remaster,Led Zeppelin,Rock,0.402,0.691,7,-10.274,1,0.0691,0.0679,0.133,0.0955,0.206,96.95,2eDdFHgqNJltzlvlZFVDWd,290934,4
Livin' On A Prayer,Bon Jovi,Rock,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,37ZJ0p5Jm13JPevGcx4SkF,249293,4
Pour Some Sugar On Me - Remastered 2017,Def Leppard,Rock,0.267,0.953,1,-4.899,0,0.096,0.00211,0.0,0.283,0.568,84.989,0PdM2a6oIjqepoEfcJo0RO,267307,4
Panama - 2015 Remaster,Van Halen,Rock,0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,05RgAMGypEvqhNs5hPCbMS,210227,4
Born to Run,Bruce Springsteen,Rock,0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,6hTcuIQa0sxrrByu9wTD7s,269920,4
Solsbury Hill,Peter Gabriel,Rock,0.683,0.63,11,-8.844,1,0.0296,0.363,0.000873,0.314,0.481,102.457,1CM1wOqD2AIjt2MWd31LV2,261440,1
"Girls, Girls, Girls",Mötley Crüe,Rock,0.599,0.931,7,-4.653,1,0.0735,0.0302,6.69e-05,0.392,0.536,140.123,549Go7a66CX6k523uK9kUv,270427,4
Roxanne,The Police,Rock,0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,3EYOJ48Et32uATr9ZmLnAo,191947,4
Give It Away,Red Hot Chili Peppers,Rock,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,0uppYCG86ajpV2hSR3dJJ0,282907,4
Comfortably Numb,Pink Floyd,Rock,0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,5HNCy40Ni5BZJFw1TKzRsC,382297,4
Long Cool Woman (In a Black Dress) - 1999 Remaster,The Hollies,Rock,0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.923,5UwbnHhjnbinJH8TefuQfN,199200,4
Southern Cross - 2005 Remaster,"Crosby, Stills & Nash",Rock,0.668,0.447,2,-11.124,1,0.0312,0.48,2.89e-06,0.153,0.588,81.415,5AoZknxgY6F25gAcVahO41,281000,4
No Rain,Blind Melon,Rock,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,6txWz9UapYHVxEd7dDIHXT,217107,4
Let's Go Crazy,Prince,Rock,0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,0QeI79sp1vS8L3JgpEO7mD,280000,4
Money,Pink Floyd,Rock,0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,0vFOzaXqZHahrZp6enQwQb,382834,1
Somebody To Love - Remastered 2011,Queen,Rock,0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,6cFZ4PLC19taNlpl9pbGMf,296493,3
Hit Me With Your Best Shot,Pat Benatar,Rock,0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,0vOkmmJEtjuFZDzrQSFzEE,171267,4
Mary Jane's Last Dance,Tom Petty and the Heartbreakers,Rock,0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,3dmqIB2Qxe2XZobw9gXxJ6,273600,4
You Really Got Me - 2015 Remaster,Van Halen,Rock,0.454,0.946,1,-5.978,0,0.13,0.0223,0.0,0.173,0.647,138.18,0upLyFR8Rr52ZpMp5esQoq,156147,4
The Best,Tina Turner,Rock,0.662,0.737,0,-9.54,1,0.0296,0.108,0.0191,0.119,0.744,103.867,6pPWRBubXOBAHnjl5ZIujB,329800,4
Bang a Gong (Get It On) - 2003 Remaster,T. Rex,Rock,0.729,0.818,2,-9.992,1,0.0732,0.157,0.284,0.195,0.906,125.814,6FsQrRpBLgsrFeAeiQqytm,267000,4
Good Times Roll - 2016 Remaster,The Cars,Rock,0.631,0.689,4,-8.358,1,0.0284,0.0731,0.000357,0.102,0.645,107.667,0nFKHCf1Ibij8m370l2KlZ,225227,4
The Chain - 2004 Remaster,Fleetwood Mac,Rock,0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,5e9TFTbltYBg2xThimr0rU,270213,4
Whole Lotta Love - 1990 Remaster,Led Zeppelin,Rock,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,0hCB0YR03f6AmQaHbwWDe8,333893,4
Rock And Roll All Nite,KISS,Rock,0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,6KTv0Z8BmVqM7DPxbGzpVC,168840,4
"Another Brick in the Wall, Pt. 2",Pink Floyd,Rock,0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,4gMgiXfqyzZLMhsksGmbQV,238747,4
Paranoid - 2012 - Remaster,Black Sabbath,Rock,0.412,0.658,4,-12.051,0,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,1Y373MqadDRtclJNdnUXVc,168406,4
Gimme Shelter,The Rolling Stones,Rock,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,6H3kDe7CGoWYBabAeVWGiD,270773,4
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,Rock,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,3gdewACMIVMEWVbyb8O9sY,281613,4
Runnin' with the Devil - 2015 Remaster,Van Halen,Rock,0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,3KhF2YiNpJvGpfiCW45R6D,214960,4
Limelight,Rush,Rock,0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18,0K6yUnIKNsFtfIpTgGtcHm,259840,4
Under Pressure - Remastered 2011,"Queen, David Bowie",Rock,0.663,0.712,2,-7.268,1,0.0479,0.524,0.0,0.0804,0.527,113.439,2aSFLiDPreOVP6KHiWk4lF,236520,4
Hey Joe,Jimi Hendrix,Rock,0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,0NWPxcsf5vdjdiFUI8NgkP,210160,4
Don't Cry (Original),Guns N' Roses,Rock,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,2N2yrmodOnVF10mKvItC9P,283733,4
Mississippi Queen,Mountain,Rock,0.581,0.624,9,-8.346,1,0.0777,0.0987,0.0,0.0411,0.637,139.714,4vO9dmzNRqDhFY3jD1a3P7,151293,4
All Right Now,Free,Rock,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,1gcESexgftSuLuML57Y69q,330643,4
Born in the U.S.A.,Bruce Springsteen,Rock,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,0dOg1ySSI7NkpAe89Zo0b9,278680,4
Old Time Rock & Roll,Bob Seger,Rock,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,5EOoMWIB9iK4ZpcSex9Ec7,194147,4
Back on the Chain Gang - 2007 Remaster,Pretenders,Rock,0.598,0.901,2,-6.081,1,0.0359,0.116,0.0401,0.178,0.814,153.24,4cMHCRLPNoEbpnl2rz6GS9,231120,4
Heroes - 2017 Remaster,David Bowie,Rock,0.489,0.758,7,-6.491,1,0.0297,0.000678,0.49,0.092,0.435,112.113,7Jh1bpe76CNTCgdgAdBw4Z,371413,4
Seek & Destroy (Remastered),Metallica,Rock,0.439,0.963,9,-5.508,1,0.277,0.0364,0.00896,0.0784,0.435,140.805,5DrNFzZZZVfXaEZCaceKnp,414720,4
La Grange - 2005 Remaster,ZZ Top,Rock,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,70YvYr2hGlS01bKRIho1HM,230480,4
Life in the Fast Lane - 2013 Remaster,Eagles,Rock,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,6gXrEUzibufX9xYPk3HD5p,286220,4
Peace of Mind,Boston,Rock,0.419,0.677,4,-6.183,1,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,1GqlvSEtMx5xbGptxOTTyk,303587,4
Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,Rock,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,6GtX0jaNL8IjVQfrDBx81z,258467,4
Light My Fire,The Doors,Rock,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,5uvosCdMlFdTXhoazkTI5R,429760,4
Layla,Derek & The Dominos,Rock,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,2kkvB3RNRzwjFdGhaUA0tz,423840,4
I Want To Hold Your Hand - Remastered 2015,The Beatles,Rock,0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,4pbG9SUmWIvsROVLF0zF9s,145747,4
Sweet Home Alabama,Lynyrd Skynyrd,Rock,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,7e89621JPkKaeDSTQ3avtg,283800,4
Go Your Own Way - 2004 Remaster,Fleetwood Mac,Rock,0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,07GvNcU1WdyZJq3XxP0kZa,223613,4
Sunday Bloody Sunday - Remastered 2008,U2,Rock,0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,4nuUssdgKFy2QyYHHNkZQW,279440,4
Don't Stop Believin',Journey,Rock,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,4bHsxqR3GMrXTxEPLuK5ue,250987,4
The Boys Are Back In Town,Thin Lizzy,Rock,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,43DeSV93pJPT4lCZaWZ6b1,266720,4
Immigrant Song - Remaster,Led Zeppelin,Rock,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,78lgmZwycJ3nzsdgmPPGNx,146250,4
Won't Get Fooled Again - Original Album Version,The Who,Rock,0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,0cJPLFrlV7TTCyPLupHzcH,511400,4
Iron Man - 2012 - Remaster,Black Sabbath,Rock,0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,3IOQZRcEkplCXg6LofKqE9,355304,4
You Really Got Me,The Kinks,Rock,0.573,0.939,8,-6.441,1,0.0808,0.493,0.0,0.0994,0.963,137.382,29SyMC0plk6qw8NMF7lfRL,134253,4
Smoke on the Water,Deep Purple,Rock,0.632,0.586,0,-11.333,1,0.0284,0.0983,0.581,0.0535,0.89,114.243,5SAUIWdZ04OxYfJFDchC7S,342173,4
She Sells Sanctuary,The Cult,Rock,0.55,0.765,7,-8.684,1,0.0287,4.76e-06,0.873,0.132,0.419,139.46,3qLZ866ZfaK0B0R5FIqXLG,252533,4
Honky Tonk Women - Mono Version,The Rolling Stones,Rock,0.562,0.779,7,-6.705,1,0.0592,0.363,0.0292,0.066,0.967,119.602,3RZMzCvYsmJ0u2ioKTOsmJ,179387,4
Rock You Like A Hurricane,Scorpions,Rock,0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,58XWGx7KNNkKneHdprcprX,252493,4
Dust in the Wind,Kansas,Rock,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,6zeE5tKyr8Nu882DQhhSQI,206267,4
Surrender,Cheap Trick,Rock,0.524,0.953,0,-7.097,1,0.0416,0.00757,5.02e-06,0.771,0.869,133.828,669cOBjpY4Y5O98Nmk6139,253827,4
Long Train Runnin',The Doobie Brothers,Rock,0.575,0.912,7,-7.275,0,0.0393,0.0916,0.00211,0.0562,0.843,117.399,4nXkbcTj3nyww1cHkw5RAP,207267,4
Edge of Seventeen - 2016 Remaster,Stevie Nicks,Rock,0.591,0.804,0,-7.299,1,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,5LNiqEqpDc8TuqPy79kDBu,329413,4
Tom Sawyer,Rush,Rock,0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,3QZ7uX97s82HFYSmQUAN1D,276880,4
Message In A Bottle,The Police,Rock,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,1oYYd2gnWZYrt89EBXdFiO,290280,4
Master of Puppets (Remastered),Metallica,Rock,0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,54bm2e3tk8cliUz3VSdCPZ,515387,4
(Don't Fear) The Reaper,Blue Öyster Cult,Rock,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,5QTxFnGygVM4jFQiBovmRo,308120,4
Sweet Emotion,Aerosmith,Rock,0.379,0.76,9,-10.961,1,0.0378,0.00298,0.0296,0.104,0.491,99.436,73TxYZd0lBCVRrHawrAglA,274088,4
The Boys Of Summer,Don Henley,Rock,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,4gvea7UlDkAvsJBPZAd4oB,288733,4
You Give Love A Bad Name,Bon Jovi,Rock,0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,0rmGAIH9LNJewFw7nKzZnc,222707,4
When Doves Cry,Prince,Rock,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,51H2y6YrNNXcy3dfc3qSbA,352906,4
Bad Moon Rising,Creedence Clearwater Revival,Rock,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,20OFwXhEXf12DzwXmaV7fj,141600,4
Black Hole Sun,Soundgarden,Rock,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,2EoOZnxNgtmZaD8uUmz2nD,318587,4
Magic Carpet Ride,Steppenwolf,Rock,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,4c4jJJoaiY21t2TyRZgdWS,271573,4
Midnight Rider,Allman Brothers Band,Rock,0.585,0.532,7,-9.673,1,0.0268,0.209,0.00797,0.227,0.68,94.461,1hHGUdFaiJHw9hVZGJWYO2,180067,4
Come Together - Remastered 2009,The Beatles,Rock,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,2EqlS6tkEnglzr7tkKAAYD,259947,4
Behind Blue Eyes,The Who,Rock,0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,0cKk8BKEi7zXbdrYdyqBP5,221427,4
Break on Through (To the Other Side),The Doors,Rock,0.421,0.751,9,-9.584,1,0.0472,0.2,0.0,0.17,0.789,89.839,6ToM0uwxtPKo9CMpbPGYvM,145867,4
Here I Go Again - 2018 Remaster,Whitesnake,Rock,0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,1qOU8KzFifXE9YrgjVwYvc,275395,4
Carry on Wayward Son,Kansas,Rock,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4DMKwE2E2iYDKY01C335Uw,323000,4
Sabotage,Beastie Boys,Rock,0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,0Puj4YlTm6xNzDDADXHMI9,178440,4
I Hate Myself for Loving You,Joan Jett & the Blackhearts,Rock,0.611,0.882,9,-11.225,1,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,2HXixVqzzm9rEUIMAWzshl,246800,4
Loser,Beck,Rock,0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,5PntSbMHC1ud6Vvl8x56qd,235000,4
Feel like Makin' Love - 2015 Remaster,Bad Company,Rock,0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,3KPwt1LBpt1jVSHz8GXERo,313840,4
Purple Haze,Jimi Hendrix,Rock,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,0wJoRiX5K5BxlqZTolB2LD,170813,4
Kickstart My Heart,Mötley Crüe,Rock,0.465,0.977,7,-3.839,0,0.175,0.00111,0.00298,0.201,0.233,89.535,6imjJij6aCM0IbbODUzJQn,284027,4
No One Knows,Queens of the Stone Age,Rock,0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,6NvRxjfYkkT2SpirAlmsjH,278707,4
Just What I Needed,The Cars,Rock,0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,4alHo6RGd0D3OUbTPExTHN,225627,4
More Than a Feeling,Boston,Rock,0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,1QEEqeFIZktqIpPI4jSVSF,285133,4
Say It Ain't So,Weezer,Rock,0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,6VoIBz0VhCyz7OdEoRYDiA,258827,4
(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,Rock,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,2PzU4IB8Dr6mxV3lHuaG34,222813,4
All Day and All of the Night,The Kinks,Rock,0.551,0.86,7,-7.839,1,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,78JmElAFmrPNhLjovDR9Jm,141507,4
Dirty Deeds Done Dirt Cheap,AC/DC,Rock,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,2d4e45fmUnguxh6yqC7gNT,231933,4
